landlord,building_name,address,description,space_type,floor_suite,size_sqft,rent,contact_role,contact_name,contact_email,contact_phone,source_url,scraped_at,neighborhood,lat,lng
Rudin Management,32 Avenue of the Americas,32 Avenue of the Americas,"Featuring a landmarked façade and lobby with mosaic murals, this stunning and historic Tribeca Art Deco tower sits at the intersection of business, commerce, and lifestyle. Offering floor plates from 25,000 to 52,000 SF, in-building subway access, and unmatched views of the Empire State Building, Midtown, and the Hudson and East Rivers. Discover available office spaces at 32 Avenue of the Americas, featuring flexible layouts, modern infrastructure, and a prime Tribeca location.",Office,"Partial 21st Floor, Suite 2120",37819,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/32-avenue-americas,2026-07-20T08:57:45+00:00,Midtown South,40.72003139777414,-74.0042846
Rudin Management,1675 Broadway,1675 Broadway,"1675 Broadway is an Art Deco-style tower with a granite curtain wall façade. Offices come with views of Times Square, Central Park, and the Midtown skyline. Floor plates range from 19,000 to 28,000 SF and allow for more than 10 corner offices per floor. Discover available office spaces at 1675 Broadway, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City.",Office,Partial 21st Floor,10793,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/1675-broadway,2026-07-20T08:57:45+00:00,Midtown,40.76295988714986,-73.98329435842119
Rudin Management,41 Madison Avenue,41 Madison Avenue,"This Madison Square Park-adjacent tower has a renovated light-filled lobby, lounge, and event space. Floor plates range from 12,000 to 17,000 SF, showcase views of Chelsea, Midtown, and the Hudson and East rivers, and offer amazing access to restaurants, parks, and transit, allowing productivity and your team to thrive. Discover available office spaces at 41 Madison Avenue, featuring flexible layouts, modern infrastructure, and a prime Madison Square Park location.",Office,"Partial 20th Floor, Suite 2020",4795,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/41-madison-avenue,2026-07-20T08:57:45+00:00,Midtown South,40.74258898062998,-73.98640264446428
Rudin Management,32 Avenue of the Americas,32 Avenue of the Americas,"Featuring a landmarked façade and lobby with mosaic murals, this stunning and historic Tribeca Art Deco tower sits at the intersection of business, commerce, and lifestyle. Offering floor plates from 25,000 to 52,000 SF, in-building subway access, and unmatched views of the Empire State Building, Midtown, and the Hudson and East Rivers. Discover available office spaces at 32 Avenue of the Americas, featuring flexible layouts, modern infrastructure, and a prime Tribeca location.",Office,"Partial 20th Floor, Suite 2010",37855,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/32-avenue-americas,2026-07-20T08:57:45+00:00,Midtown South,40.72003139777414,-74.0042846
Rudin Management,560 Lexington Avenue,560 Lexington Avenue,"Steps from Park Avenue, this Plaza District tower checks all the boxes: floor plates ranging from 18,000 to 21,000 SF, modern and efficient design, valuable amenities, direct subway access, quick access to Grand Central Terminal, and connectivity to Park Avenue at a price that adds value on a balance sheet. Discover available office spaces at 560 Lexington Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City — just steps from Park Avenue.",Office,"Entire 20th Floor, Suite 2000",17778,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/560-lexington-avenue,2026-07-20T08:57:45+00:00,Midtown,40.756834,-73.972672
Rudin Management,41 Madison Avenue,41 Madison Avenue,"This Madison Square Park-adjacent tower has a renovated light-filled lobby, lounge, and event space. Floor plates range from 12,000 to 17,000 SF, showcase views of Chelsea, Midtown, and the Hudson and East rivers, and offer amazing access to restaurants, parks, and transit, allowing productivity and your team to thrive. Discover available office spaces at 41 Madison Avenue, featuring flexible layouts, modern infrastructure, and a prime Madison Square Park location.",Office,"Entire 19th Floor, Suite 1900",13394,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/41-madison-avenue,2026-07-20T08:57:45+00:00,Midtown South,40.74258898062998,-73.98640264446428
Rudin Management,3 Times Square,3 Times Square,"With floor plates ranging from 28,000 to 35,000 SF, spaces are column-free and offer generous ceiling heights and views overlooking Midtown and the Hudson River. Enjoy a dedicated amenity floor, tech-enabled meeting space, tenant-exclusive gym, and unmatched electronic signage and branding opportunities. Discover available office spaces at 3 Times Square, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City.",Office,"Entire 19th Floor, Suite 1900",34043,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/3-times-square,2026-07-20T08:57:45+00:00,Midtown,40.756561,
Rudin Management,32 Avenue of the Americas,32 Avenue of the Americas,"Featuring a landmarked façade and lobby with mosaic murals, this stunning and historic Tribeca Art Deco tower sits at the intersection of business, commerce, and lifestyle. Offering floor plates from 25,000 to 52,000 SF, in-building subway access, and unmatched views of the Empire State Building, Midtown, and the Hudson and East Rivers. Discover available office spaces at 32 Avenue of the Americas, featuring flexible layouts, modern infrastructure, and a prime Tribeca location.",Office,"Entire 19th Floor, Suite 1900",45021,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/32-avenue-americas,2026-07-20T08:57:45+00:00,Midtown South,40.72003139777414,-74.0042846
Rudin Management,41 Madison Avenue,41 Madison Avenue,"This Madison Square Park-adjacent tower has a renovated light-filled lobby, lounge, and event space. Floor plates range from 12,000 to 17,000 SF, showcase views of Chelsea, Midtown, and the Hudson and East rivers, and offer amazing access to restaurants, parks, and transit, allowing productivity and your team to thrive. Discover available office spaces at 41 Madison Avenue, featuring flexible layouts, modern infrastructure, and a prime Madison Square Park location.",Office,"Entire 18th Floor, Suite 1800",13394,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/41-madison-avenue,2026-07-20T08:57:45+00:00,Midtown South,40.74258898062998,-73.98640264446428
Rudin Management,1675 Broadway,1675 Broadway,"1675 Broadway is an Art Deco-style tower with a granite curtain wall façade. Offices come with views of Times Square, Central Park, and the Midtown skyline. Floor plates range from 19,000 to 28,000 SF and allow for more than 10 corner offices per floor. Discover available office spaces at 1675 Broadway, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City.",Office,Partial 18th Floor,9021,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/1675-broadway,2026-07-20T08:57:45+00:00,Midtown,40.76295988714986,-73.98329435842119
Rudin Management,560 Lexington Avenue,560 Lexington Avenue,"Steps from Park Avenue, this Plaza District tower checks all the boxes: floor plates ranging from 18,000 to 21,000 SF, modern and efficient design, valuable amenities, direct subway access, quick access to Grand Central Terminal, and connectivity to Park Avenue at a price that adds value on a balance sheet. Discover available office spaces at 560 Lexington Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City — just steps from Park Avenue.",Office,"Entire 17th Floor, Suite 1700",17778,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/560-lexington-avenue,2026-07-20T08:57:45+00:00,Midtown,40.756834,-73.972672
Rudin Management,32 Avenue of the Americas,32 Avenue of the Americas,"Featuring a landmarked façade and lobby with mosaic murals, this stunning and historic Tribeca Art Deco tower sits at the intersection of business, commerce, and lifestyle. Offering floor plates from 25,000 to 52,000 SF, in-building subway access, and unmatched views of the Empire State Building, Midtown, and the Hudson and East Rivers. Discover available office spaces at 32 Avenue of the Americas, featuring flexible layouts, modern infrastructure, and a prime Tribeca location.",Office,"Partial 17th Floor, Suite 1720",7485,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/32-avenue-americas,2026-07-20T08:57:45+00:00,Midtown South,40.72003139777414,-74.0042846
Rudin Management,32 Avenue of the Americas,32 Avenue of the Americas,"Featuring a landmarked façade and lobby with mosaic murals, this stunning and historic Tribeca Art Deco tower sits at the intersection of business, commerce, and lifestyle. Offering floor plates from 25,000 to 52,000 SF, in-building subway access, and unmatched views of the Empire State Building, Midtown, and the Hudson and East Rivers. Discover available office spaces at 32 Avenue of the Americas, featuring flexible layouts, modern infrastructure, and a prime Tribeca location.",Office,"Partial 17th Floor, Suite 1740",10752,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/32-avenue-americas,2026-07-20T08:57:45+00:00,Midtown South,40.72003139777414,-74.0042846
Rudin Management,32 Avenue of the Americas,32 Avenue of the Americas,"Featuring a landmarked façade and lobby with mosaic murals, this stunning and historic Tribeca Art Deco tower sits at the intersection of business, commerce, and lifestyle. Offering floor plates from 25,000 to 52,000 SF, in-building subway access, and unmatched views of the Empire State Building, Midtown, and the Hudson and East Rivers. Discover available office spaces at 32 Avenue of the Americas, featuring flexible layouts, modern infrastructure, and a prime Tribeca location.",Office,"Entire 16th Floor, Suite 1600",46812,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/32-avenue-americas,2026-07-20T08:57:45+00:00,Midtown South,40.72003139777414,-74.0042846
Rudin Management,641 Lexington Avenue,641 Lexington Avenue,"641 Lexington Avenue was designed by Emery Roth & Sons and opened in 1964. The building offers excellent natural light, views across Midtown, floor plates from 7,000 to 32,000 SF, and private terraces on select floors. Discover available office spaces at 641 Lexington Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City.",Office,"Entire 15th Floor, Suite 1500",13668,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/641-lexington-avenue,2026-07-20T08:57:45+00:00,Midtown,40.759003605052044,-73.96970608748103
Rudin Management,3 Times Square,3 Times Square,"With floor plates ranging from 28,000 to 35,000 SF, spaces are column-free and offer generous ceiling heights and views overlooking Midtown and the Hudson River. Enjoy a dedicated amenity floor, tech-enabled meeting space, tenant-exclusive gym, and unmatched electronic signage and branding opportunities. Discover available office spaces at 3 Times Square, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City.",Office,"Entire 15th Floor, Suite 1500",33219,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/3-times-square,2026-07-20T08:57:45+00:00,Midtown,40.756561,
Rudin Management,641 Lexington Avenue,641 Lexington Avenue,"641 Lexington Avenue was designed by Emery Roth & Sons and opened in 1964. The building offers excellent natural light, views across Midtown, floor plates from 7,000 to 32,000 SF, and private terraces on select floors. Discover available office spaces at 641 Lexington Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City.",Office,"Entire 14th Floor, Suite 1400",13668,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/641-lexington-avenue,2026-07-20T08:57:45+00:00,Midtown,40.759003605052044,-73.96970608748103
Rudin Management,41 Madison Avenue,41 Madison Avenue,"This Madison Square Park-adjacent tower has a renovated light-filled lobby, lounge, and event space. Floor plates range from 12,000 to 17,000 SF, showcase views of Chelsea, Midtown, and the Hudson and East rivers, and offer amazing access to restaurants, parks, and transit, allowing productivity and your team to thrive. Discover available office spaces at 41 Madison Avenue, featuring flexible layouts, modern infrastructure, and a prime Madison Square Park location.",Office,"Entire 14th Floor, Suite 1400",12451,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/41-madison-avenue,2026-07-20T08:57:45+00:00,Midtown South,40.74258898062998,-73.98640264446428
Rudin Management,3 Times Square,3 Times Square,"With floor plates ranging from 28,000 to 35,000 SF, spaces are column-free and offer generous ceiling heights and views overlooking Midtown and the Hudson River. Enjoy a dedicated amenity floor, tech-enabled meeting space, tenant-exclusive gym, and unmatched electronic signage and branding opportunities. Discover available office spaces at 3 Times Square, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City.",Office,"Entire 14th Floor, Suite 1400",33219,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/3-times-square,2026-07-20T08:57:45+00:00,Midtown,40.756561,
Rudin Management,Dock 72,Dock 72,"Located in the iconic Brooklyn Navy Yard, Dock 72 revolutionizes the 21st century work environment with innovative work spaces and state-of-the-art amenities. This 675,000 SF property offers 30,000+ SF of indoor amenities, 10,000+ SF of outdoor amenities, a variety of floor-plate options, and private terraces with unmatched views on select floors. Discover available office spaces at Dock 72, featuring flexible layouts, modern infrastructure, and a prime Brooklyn Navy Yard location.",Office,Entire 14 Floor,10652,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/dock-72,2026-07-20T08:57:45+00:00,Brooklyn,40.70083185336569,-73.97230501967698
Rudin Management,345 Park Avenue,345 Park Avenue,"Located on a prime stretch of Park Avenue, this full-block building in the Plaza District offers floor plates from 40,000 to 70,000 SF, with exceptional views across Midtown, Central Park, the Upper East Side, and East River. A rare opportunity to be in a world-class business destination with endless prestige. Discover available office spaces at 345 Park Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City.",Office,Entire 13th Floor,36253,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/345-park-avenue,2026-07-20T08:57:45+00:00,Midtown,40.75809553382342,-73.97224037733118
Rudin Management,641 Lexington Avenue,641 Lexington Avenue,"641 Lexington Avenue was designed by Emery Roth & Sons and opened in 1964. The building offers excellent natural light, views across Midtown, floor plates from 7,000 to 32,000 SF, and private terraces on select floors. Discover available office spaces at 641 Lexington Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City.",Office,"Entire 13th Floor, Suite 1300",13668,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/641-lexington-avenue,2026-07-20T08:57:45+00:00,Midtown,40.759003605052044,-73.96970608748103
Rudin Management,3 Times Square,3 Times Square,"With floor plates ranging from 28,000 to 35,000 SF, spaces are column-free and offer generous ceiling heights and views overlooking Midtown and the Hudson River. Enjoy a dedicated amenity floor, tech-enabled meeting space, tenant-exclusive gym, and unmatched electronic signage and branding opportunities. Discover available office spaces at 3 Times Square, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City.",Office,"Entire 13th Floor, Suite 1320",33219,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/3-times-square,2026-07-20T08:57:45+00:00,Midtown,40.756561,
Rudin Management,32 Avenue of the Americas,32 Avenue of the Americas,"Featuring a landmarked façade and lobby with mosaic murals, this stunning and historic Tribeca Art Deco tower sits at the intersection of business, commerce, and lifestyle. Offering floor plates from 25,000 to 52,000 SF, in-building subway access, and unmatched views of the Empire State Building, Midtown, and the Hudson and East Rivers. Discover available office spaces at 32 Avenue of the Americas, featuring flexible layouts, modern infrastructure, and a prime Tribeca location.",Office,"Partial 12th Floor, Suite 1220",6790,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/32-avenue-americas,2026-07-20T08:57:45+00:00,Midtown South,40.72003139777414,-74.0042846
Rudin Management,32 Avenue of the Americas,32 Avenue of the Americas,"Featuring a landmarked façade and lobby with mosaic murals, this stunning and historic Tribeca Art Deco tower sits at the intersection of business, commerce, and lifestyle. Offering floor plates from 25,000 to 52,000 SF, in-building subway access, and unmatched views of the Empire State Building, Midtown, and the Hudson and East Rivers. Discover available office spaces at 32 Avenue of the Americas, featuring flexible layouts, modern infrastructure, and a prime Tribeca location.",Office,"Partial 12th Floor, Suite 1210",33899,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/32-avenue-americas,2026-07-20T08:57:45+00:00,Midtown South,40.72003139777414,-74.0042846
Rudin Management,Dock 72,Dock 72,"Located in the iconic Brooklyn Navy Yard, Dock 72 revolutionizes the 21st century work environment with innovative work spaces and state-of-the-art amenities. This 675,000 SF property offers 30,000+ SF of indoor amenities, 10,000+ SF of outdoor amenities, a variety of floor-plate options, and private terraces with unmatched views on select floors. Discover available office spaces at Dock 72, featuring flexible layouts, modern infrastructure, and a prime Brooklyn Navy Yard location.",Office,Entire 12 Floor,42646,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/dock-72,2026-07-20T08:57:45+00:00,Brooklyn,40.70083185336569,-73.97230501967698
Rudin Management,560 Lexington Avenue,560 Lexington Avenue,"Steps from Park Avenue, this Plaza District tower checks all the boxes: floor plates ranging from 18,000 to 21,000 SF, modern and efficient design, valuable amenities, direct subway access, quick access to Grand Central Terminal, and connectivity to Park Avenue at a price that adds value on a balance sheet. Discover available office spaces at 560 Lexington Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City — just steps from Park Avenue.",Office,"Entire 11th Floor, Suite 1100",17204,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/560-lexington-avenue,2026-07-20T08:57:45+00:00,Midtown,40.756834,-73.972672
Rudin Management,Dock 72,Dock 72,"Located in the iconic Brooklyn Navy Yard, Dock 72 revolutionizes the 21st century work environment with innovative work spaces and state-of-the-art amenities. This 675,000 SF property offers 30,000+ SF of indoor amenities, 10,000+ SF of outdoor amenities, a variety of floor-plate options, and private terraces with unmatched views on select floors. Discover available office spaces at Dock 72, featuring flexible layouts, modern infrastructure, and a prime Brooklyn Navy Yard location.",Office,Entire 11 Floor,49346,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/dock-72,2026-07-20T08:57:45+00:00,Brooklyn,40.70083185336569,-73.97230501967698
Rudin Management,560 Lexington Avenue,560 Lexington Avenue,"Steps from Park Avenue, this Plaza District tower checks all the boxes: floor plates ranging from 18,000 to 21,000 SF, modern and efficient design, valuable amenities, direct subway access, quick access to Grand Central Terminal, and connectivity to Park Avenue at a price that adds value on a balance sheet. Discover available office spaces at 560 Lexington Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City — just steps from Park Avenue.",Office,"Entire 10th Floor, Suite 1000",17204,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/560-lexington-avenue,2026-07-20T08:57:45+00:00,Midtown,40.756834,-73.972672
Rudin Management,641 Lexington Avenue,641 Lexington Avenue,"641 Lexington Avenue was designed by Emery Roth & Sons and opened in 1964. The building offers excellent natural light, views across Midtown, floor plates from 7,000 to 32,000 SF, and private terraces on select floors. Discover available office spaces at 641 Lexington Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City.",Office,"Entire 10th Floor, Suite 1000",16665,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/641-lexington-avenue,2026-07-20T08:57:45+00:00,Midtown,40.759003605052044,-73.96970608748103
Rudin Management,Dock 72,Dock 72,"Located in the iconic Brooklyn Navy Yard, Dock 72 revolutionizes the 21st century work environment with innovative work spaces and state-of-the-art amenities. This 675,000 SF property offers 30,000+ SF of indoor amenities, 10,000+ SF of outdoor amenities, a variety of floor-plate options, and private terraces with unmatched views on select floors. Discover available office spaces at Dock 72, featuring flexible layouts, modern infrastructure, and a prime Brooklyn Navy Yard location.",Office,Entire 10 Floor,47825,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/dock-72,2026-07-20T08:57:45+00:00,Brooklyn,40.70083185336569,-73.97230501967698
Rudin Management,560 Lexington Avenue,560 Lexington Avenue,"Steps from Park Avenue, this Plaza District tower checks all the boxes: floor plates ranging from 18,000 to 21,000 SF, modern and efficient design, valuable amenities, direct subway access, quick access to Grand Central Terminal, and connectivity to Park Avenue at a price that adds value on a balance sheet. Discover available office spaces at 560 Lexington Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City — just steps from Park Avenue.",Office,"Entire 9th Floor, Suite 900",17204,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/560-lexington-avenue,2026-07-20T08:57:45+00:00,Midtown,40.756834,-73.972672
Rudin Management,Dock 72,Dock 72,"Located in the iconic Brooklyn Navy Yard, Dock 72 revolutionizes the 21st century work environment with innovative work spaces and state-of-the-art amenities. This 675,000 SF property offers 30,000+ SF of indoor amenities, 10,000+ SF of outdoor amenities, a variety of floor-plate options, and private terraces with unmatched views on select floors. Discover available office spaces at Dock 72, featuring flexible layouts, modern infrastructure, and a prime Brooklyn Navy Yard location.",Office,Entire 9 Floor,53054,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/dock-72,2026-07-20T08:57:45+00:00,Brooklyn,40.70083185336569,-73.97230501967698
Rudin Management,560 Lexington Avenue,560 Lexington Avenue,"Steps from Park Avenue, this Plaza District tower checks all the boxes: floor plates ranging from 18,000 to 21,000 SF, modern and efficient design, valuable amenities, direct subway access, quick access to Grand Central Terminal, and connectivity to Park Avenue at a price that adds value on a balance sheet. Discover available office spaces at 560 Lexington Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City — just steps from Park Avenue.",Office,"Entire 8th Floor, Suite 800",17204,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/560-lexington-avenue,2026-07-20T08:57:45+00:00,Midtown,40.756834,-73.972672
Rudin Management,641 Lexington Avenue,641 Lexington Avenue,"641 Lexington Avenue was designed by Emery Roth & Sons and opened in 1964. The building offers excellent natural light, views across Midtown, floor plates from 7,000 to 32,000 SF, and private terraces on select floors. Discover available office spaces at 641 Lexington Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City.",Office,"Partial 7th Floor, Suite 710",12125,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/641-lexington-avenue,2026-07-20T08:57:45+00:00,Midtown,40.759003605052044,-73.96970608748103
