landlord,building_name,address,description,space_type,floor_suite,size_sqft,rent,contact_role,contact_name,contact_email,contact_phone,source_url,scraped_at,neighborhood,lat,lng
Vornado Realty Trust,623 Fifth Avenue,623 Fifth Avenue,"A distinguished 36-story limestone tower situated above two of New York's most coveted landmarks, the flagship Saks Fifth Avenue department store and Rockefeller Center, 623 Fifth Avenue's column-free floor plates and expansive windows offer breathtaking views. Originally designed as the North American headquarters for Swiss Bank, the building will be redeveloped into a luxury boutique office building with quintessential hospitality services and exclusive Vornado WorkLife amenities. Share the link by email Property Brochure (PDF) 623 Fifth Avenue Office Brochure",Office,,,,,,,,https://www.vno.com/office/property/623-fifth-avenue/3314981/landing,2026-07-20T11:52:28Z,,40.75843,-73.97705
Vornado Realty Trust,640 Fifth Avenue,640 Fifth Avenue,"In 2005, Vornado completed a creative redevelopment of this boutique wedding-cake-style building across from Rockefeller Center on Fifth Avenue and 51st Street. To fully realize the value of the building's air rights, a 35,000-square-foot glass ""jewel box"" tower designed by Kohn Pedersen Fox Associates was added, maximizing views of Rockefeller Center's Channel Gardens and St. Patrick's Cathedral. The development comprises floor-to-ceiling glass walls and column-free space on tower floors, plus a sleek, modern lobby that features an Amses Cosma glass wall sculpture. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) 640 Fifth Avenue Office Brochure",Office,ENTIRE 4TH FLOOR,20395,Upon request,Leasing,"Vice President, Leasing 212.894.7407",abedell@vno.com,,https://www.vno.com/office/property/640-fifth-avenue/3311673/landing,2026-07-20T11:52:29Z,,40.75938,-73.97672
Vornado Realty Trust,640 Fifth Avenue,640 Fifth Avenue,"In 2005, Vornado completed a creative redevelopment of this boutique wedding-cake-style building across from Rockefeller Center on Fifth Avenue and 51st Street. To fully realize the value of the building's air rights, a 35,000-square-foot glass ""jewel box"" tower designed by Kohn Pedersen Fox Associates was added, maximizing views of Rockefeller Center's Channel Gardens and St. Patrick's Cathedral. The development comprises floor-to-ceiling glass walls and column-free space on tower floors, plus a sleek, modern lobby that features an Amses Cosma glass wall sculpture. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) 640 Fifth Avenue Office Brochure",Office,ENITRE 10TH FLOOR,12875,Upon request,Leasing,"Vice President, Leasing 212.894.7407",abedell@vno.com,,https://www.vno.com/office/property/640-fifth-avenue/3311673/landing,2026-07-20T11:52:29Z,,40.75938,-73.97672
Vornado Realty Trust,640 Fifth Avenue,640 Fifth Avenue,"In 2005, Vornado completed a creative redevelopment of this boutique wedding-cake-style building across from Rockefeller Center on Fifth Avenue and 51st Street. To fully realize the value of the building's air rights, a 35,000-square-foot glass ""jewel box"" tower designed by Kohn Pedersen Fox Associates was added, maximizing views of Rockefeller Center's Channel Gardens and St. Patrick's Cathedral. The development comprises floor-to-ceiling glass walls and column-free space on tower floors, plus a sleek, modern lobby that features an Amses Cosma glass wall sculpture. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) 640 Fifth Avenue Office Brochure",Office,ENTIRE 16TH FLOOR,10537,Upon request,Leasing,"Vice President, Leasing 212.894.7407",abedell@vno.com,,https://www.vno.com/office/property/640-fifth-avenue/3311673/landing,2026-07-20T11:52:29Z,,40.75938,-73.97672
Vornado Realty Trust,640 Fifth Avenue,640 Fifth Avenue,"In 2005, Vornado completed a creative redevelopment of this boutique wedding-cake-style building across from Rockefeller Center on Fifth Avenue and 51st Street. To fully realize the value of the building's air rights, a 35,000-square-foot glass ""jewel box"" tower designed by Kohn Pedersen Fox Associates was added, maximizing views of Rockefeller Center's Channel Gardens and St. Patrick's Cathedral. The development comprises floor-to-ceiling glass walls and column-free space on tower floors, plus a sleek, modern lobby that features an Amses Cosma glass wall sculpture. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) 640 Fifth Avenue Office Brochure",Office,ENTIRE 18TH FLOOR,10532,Upon request,Leasing,"Vice President, Leasing 212.894.7407",abedell@vno.com,,https://www.vno.com/office/property/640-fifth-avenue/3311673/landing,2026-07-20T11:52:29Z,,40.75938,-73.97672
Vornado Realty Trust,640 Fifth Avenue,640 Fifth Avenue,"In 2005, Vornado completed a creative redevelopment of this boutique wedding-cake-style building across from Rockefeller Center on Fifth Avenue and 51st Street. To fully realize the value of the building's air rights, a 35,000-square-foot glass ""jewel box"" tower designed by Kohn Pedersen Fox Associates was added, maximizing views of Rockefeller Center's Channel Gardens and St. Patrick's Cathedral. The development comprises floor-to-ceiling glass walls and column-free space on tower floors, plus a sleek, modern lobby that features an Amses Cosma glass wall sculpture. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) 640 Fifth Avenue Office Brochure",Office,ENTIRE 22ND FLOOR,10278,Upon request,Leasing,"Vice President, Leasing 212.894.7407",abedell@vno.com,,https://www.vno.com/office/property/640-fifth-avenue/3311673/landing,2026-07-20T11:52:29Z,,40.75938,-73.97672
Vornado Realty Trust,689 Fifth Avenue,689 Fifth Avenue,"689 Fifth Avenue is an architecturally significant, landmarked building perfectly positioned in the heart of midtown Manhattan. Vornado completed a capital improvement program which included new ground floor retail storefront replacement featuring a limestone and granite facade with bronze storefront framing and insulated glass display windows. The building also underwent a capital improvement program featuring a new office lobby, refurbished elevator cabs and a distinguished exterior lighting program for dramatic streetscape recognition. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) 689 Fifth Avenue Office Brochure",Office,,,,,,,,https://www.vno.com/office/property/689-fifth-avenue/3311679/landing,2026-07-20T11:52:30Z,,40.76111,-73.97518
Vornado Realty Trust,595 Madison Avenue,595 Madison Avenue,"Neighboring the Four Seasons Hotel, the landmarked Fuller Building anchors the corner of 57th Street and Madison Avenue and is filled with renowned galleries, showrooms and executive offices for luxury retail and apparel companies. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) 595 Madison Avenue Office Brochure",Office,PARTIAL 5TH FLOOR,3482,Upon request,Leasing,"Vice President, Leasing 212.894.7472",rlevy@vno.com,,https://www.vno.com/office/property/595-madison-avenue/3311671/landing,2026-07-20T11:52:31Z,,40.7624,-73.9721
Vornado Realty Trust,595 Madison Avenue,595 Madison Avenue,"Neighboring the Four Seasons Hotel, the landmarked Fuller Building anchors the corner of 57th Street and Madison Avenue and is filled with renowned galleries, showrooms and executive offices for luxury retail and apparel companies. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) 595 Madison Avenue Office Brochure",Office,PARTIAL 7TH FLOOR,6550,Upon request,Leasing,"Vice President, Leasing 212.894.7472",rlevy@vno.com,,https://www.vno.com/office/property/595-madison-avenue/3311671/landing,2026-07-20T11:52:31Z,,40.7624,-73.9721
Vornado Realty Trust,595 Madison Avenue,595 Madison Avenue,"Neighboring the Four Seasons Hotel, the landmarked Fuller Building anchors the corner of 57th Street and Madison Avenue and is filled with renowned galleries, showrooms and executive offices for luxury retail and apparel companies. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) 595 Madison Avenue Office Brochure",Office,PARTIAL 11TH FLOOR,3790,Upon request,Leasing,"Vice President, Leasing 212.894.7472",rlevy@vno.com,,https://www.vno.com/office/property/595-madison-avenue/3311671/landing,2026-07-20T11:52:31Z,,40.7624,-73.9721
Vornado Realty Trust,595 Madison Avenue,595 Madison Avenue,"Neighboring the Four Seasons Hotel, the landmarked Fuller Building anchors the corner of 57th Street and Madison Avenue and is filled with renowned galleries, showrooms and executive offices for luxury retail and apparel companies. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) 595 Madison Avenue Office Brochure",Office,PARTIAL 13TH FLOOR,2826,Upon request,Leasing,"Vice President, Leasing 212.894.7472",rlevy@vno.com,,https://www.vno.com/office/property/595-madison-avenue/3311671/landing,2026-07-20T11:52:31Z,,40.7624,-73.9721
Vornado Realty Trust,595 Madison Avenue,595 Madison Avenue,"Neighboring the Four Seasons Hotel, the landmarked Fuller Building anchors the corner of 57th Street and Madison Avenue and is filled with renowned galleries, showrooms and executive offices for luxury retail and apparel companies. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) 595 Madison Avenue Office Brochure",Office,PARTIAL 15TH FLOOR,5212,Upon request,Leasing,"Vice President, Leasing 212.894.7472",rlevy@vno.com,,https://www.vno.com/office/property/595-madison-avenue/3311671/landing,2026-07-20T11:52:31Z,,40.7624,-73.9721
Vornado Realty Trust,595 Madison Avenue,595 Madison Avenue,"Neighboring the Four Seasons Hotel, the landmarked Fuller Building anchors the corner of 57th Street and Madison Avenue and is filled with renowned galleries, showrooms and executive offices for luxury retail and apparel companies. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) 595 Madison Avenue Office Brochure",Office,ENTIRE 20TH FLOOR,4371,Upon request,Leasing,"Vice President, Leasing 212.894.7472",rlevy@vno.com,,https://www.vno.com/office/property/595-madison-avenue/3311671/landing,2026-07-20T11:52:31Z,,40.7624,-73.9721
Vornado Realty Trust,595 Madison Avenue,595 Madison Avenue,"Neighboring the Four Seasons Hotel, the landmarked Fuller Building anchors the corner of 57th Street and Madison Avenue and is filled with renowned galleries, showrooms and executive offices for luxury retail and apparel companies. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) 595 Madison Avenue Office Brochure",Office,ENTIRE 28TH FLOOR,3920,Upon request,Leasing,"Vice President, Leasing 212.894.7472",rlevy@vno.com,,https://www.vno.com/office/property/595-madison-avenue/3311671/landing,2026-07-20T11:52:31Z,,40.7624,-73.9721
Vornado Realty Trust,595 Madison Avenue,595 Madison Avenue,"Neighboring the Four Seasons Hotel, the landmarked Fuller Building anchors the corner of 57th Street and Madison Avenue and is filled with renowned galleries, showrooms and executive offices for luxury retail and apparel companies. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) 595 Madison Avenue Office Brochure",Office,ENTIRE 39TH FLOOR,3119,Upon request,Leasing,"Vice President, Leasing 212.894.7472",rlevy@vno.com,,https://www.vno.com/office/property/595-madison-avenue/3311671/landing,2026-07-20T11:52:31Z,,40.7624,-73.9721
Vornado Realty Trust,650 Madison Avenue,650 Madison Avenue,"650 Madison Avenue is located in the heart of the Plaza District with unique views of Central Park and a prestigious lobby designed by Armas & Shannon. The office space is world headquarters for Polo Ralph Lauren and retail tenants include Celine, Moncler, Balmain, Cremieux, Bape and Tod's. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF)",Office,,,,,,,,https://www.vno.com/office/property/650-madison-avenue/3311691/landing,2026-07-20T11:52:31Z,,40.76392,-73.97129
Vornado Realty Trust,280 Park Avenue,280 Park Avenue,"280 Park Avenue is one of Manhattan's premier corporate addresses, prominently located at the North Passageway of Grand Central Terminal, the bulls eye of the exclusive Park Avenue business corridor. Vornado and its joint venture partner have completed a full property transformation and modernization, including a new lobby with 25-foot-high ceilings extending the full block-front of Park Avenue. Other highlights include fully redeveloped entrances and plaza areas with abundant green space, an interior atrium with a museum-quality reflecting pool, a new double height retail presence on both 48th and 49th Streets and a redesigned floor-to-ceiling glass bridge building integrating the entire 1.3 million square foot complex. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF)",Office,PARTIAL 22ND FLOOR,8942,Upon request,Leasing,"Senior Vice President, Leasing 212.894.7923",eriguardi@vno.com,,https://www.vno.com/office/property/280-park-avenue/3311687/landing,2026-07-20T11:52:32Z,,40.75632,-73.97489
Vornado Realty Trust,280 Park Avenue,280 Park Avenue,"280 Park Avenue is one of Manhattan's premier corporate addresses, prominently located at the North Passageway of Grand Central Terminal, the bulls eye of the exclusive Park Avenue business corridor. Vornado and its joint venture partner have completed a full property transformation and modernization, including a new lobby with 25-foot-high ceilings extending the full block-front of Park Avenue. Other highlights include fully redeveloped entrances and plaza areas with abundant green space, an interior atrium with a museum-quality reflecting pool, a new double height retail presence on both 48th and 49th Streets and a redesigned floor-to-ceiling glass bridge building integrating the entire 1.3 million square foot complex. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF)",Office,ENTIRE 29TH FLOOR,8941,Upon request,Leasing,"Senior Vice President, Leasing 212.894.7923",eriguardi@vno.com,,https://www.vno.com/office/property/280-park-avenue/3311687/landing,2026-07-20T11:52:32Z,,40.75632,-73.97489
Vornado Realty Trust,280 Park Avenue,280 Park Avenue,"280 Park Avenue is one of Manhattan's premier corporate addresses, prominently located at the North Passageway of Grand Central Terminal, the bulls eye of the exclusive Park Avenue business corridor. Vornado and its joint venture partner have completed a full property transformation and modernization, including a new lobby with 25-foot-high ceilings extending the full block-front of Park Avenue. Other highlights include fully redeveloped entrances and plaza areas with abundant green space, an interior atrium with a museum-quality reflecting pool, a new double height retail presence on both 48th and 49th Streets and a redesigned floor-to-ceiling glass bridge building integrating the entire 1.3 million square foot complex. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF)",Office,PARTIAL W43RD FLOOR,8587,Upon request,Leasing,"Senior Vice President, Leasing 212.894.7923",eriguardi@vno.com,,https://www.vno.com/office/property/280-park-avenue/3311687/landing,2026-07-20T11:52:32Z,,40.75632,-73.97489
Vornado Realty Trust,350 Park Avenue,350 Park Avenue,"350 Park Avenue is located in the heart of the Park Avenue corridor. The building has full block-front presence with proximity to Fifth Avenue retail and Grand Central Station. A classic Park Avenue building, 350 Park Avenue boasts a boutique financial tenant roster. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF)",Office,,,,,,,,https://www.vno.com/office/property/350-park-avenue/3311665/landing,2026-07-20T11:52:33Z,,40.758251,-73.973534
Vornado Realty Trust,50 West 57Th Street,50 West 57Th Street,"Together with some of the most recognized luxury retailers in the world, Manhattan’s prestigious 57th Street houses a selection of the most expensive hotels, residential and office buildings in the US. Vornado controls 5 properties between Fifth and Sixth Avenues, along the desirable 57th Street corridor, which stretches from Madison to 6th Avenue. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF)",Office,ENTIRE 5TH FLOOR,5410,Upon request,Leasing,"Managing Director, Leasing 212.894.7425",acugini@vno.com,,https://www.vno.com/office/property/50-west-57th-street/3311755/landing,2026-07-20T11:52:34Z,,40.76387,-73.97651
Vornado Realty Trust,50 West 57Th Street,50 West 57Th Street,"Together with some of the most recognized luxury retailers in the world, Manhattan’s prestigious 57th Street houses a selection of the most expensive hotels, residential and office buildings in the US. Vornado controls 5 properties between Fifth and Sixth Avenues, along the desirable 57th Street corridor, which stretches from Madison to 6th Avenue. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF)",Office,ENTIRE 15TH FLOOR,3383,Upon request,Leasing,"Managing Director, Leasing 212.894.7425",acugini@vno.com,,https://www.vno.com/office/property/50-west-57th-street/3311755/landing,2026-07-20T11:52:34Z,,40.76387,-73.97651
Vornado Realty Trust,50 West 57Th Street,50 West 57Th Street,"Together with some of the most recognized luxury retailers in the world, Manhattan’s prestigious 57th Street houses a selection of the most expensive hotels, residential and office buildings in the US. Vornado controls 5 properties between Fifth and Sixth Avenues, along the desirable 57th Street corridor, which stretches from Madison to 6th Avenue. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF)",Office,ENTIRE 16TH FLOOR,3041,Upon request,Leasing,"Managing Director, Leasing 212.894.7425",acugini@vno.com,,https://www.vno.com/office/property/50-west-57th-street/3311755/landing,2026-07-20T11:52:34Z,,40.76387,-73.97651
Vornado Realty Trust,90 Park Avenue,90 Park Avenue,"90 Park Avenue stands at the gateway to the core Midtown business district and at the north end of the popular Murray Hill residential district. 90 Park Avenue is within steps of Grand Central Terminal, the New York Public Library and hospitality anchors such as Cipriani 42nd Street and the Grand Hyatt Hotel. Vornado has completed a major capital improvement program including a modernized lobby, destination dispatch elevators and upgraded mechanical systems to transform this building into a state-of-the-art, Class A asset. Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF)",Office,,,,,,,,https://www.vno.com/office/property/90-park-avenue/3311681/landing,2026-07-20T11:52:34Z,,40.750561,-73.979134
Vornado Realty Trust,100 West 33Rd Street,100 West 33Rd Street,"Originally built as a flagship department store, the 1 million square foot building offers great ceiling heights, abundant natural light and a unique, grand-scale atrium that brings light and views to the core of the building. These special features and the large floorplates have attracted creative services and advertising/media companies seeking open, expansive layouts. Share the link by email Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,,,,,,,,https://www.vno.com/office/property/manhattan-mall/100-west-33rd-street/3311652/landing,2026-07-20T11:52:35Z,,40.74916,-73.98919
Vornado Realty Trust,The Farley Building,The Farley Building,"The Farley Building, the former 1912 James A. Farley Post Office, has undergone a complete transformation to become New York City's best-in-class creative office hub. This adaptive reuse of an iconic civic building designed by McKim, Mead and White, famed architects of original Penn Station, features 740,000 square feet of office space, 120,000 square feet of curated retail and new majestic train hall. This horizontal campus is located in the center of New York's Midtown West submarket on top of the busiest transportation hub in the country with nearly every NYC subway line, Amtrak, LIRR and NJ Transit directly accessible from the building. The Farley Building features large, open floorplates to foster collaboration and innovation, slab heights of over 17 feet, 40' x 32' column spacing, and multiple office lobbies. The Fifth Floor contains nearly 70,000 square feet of outdoor landscaped park space to inspire the building's tenants to interact with nature and encouraging movement, wellness and fitness. In addition, a 6,000 square foot, column-free glass pavilion located on the Fifth Floor features 25 foot ceilings and glass walls that open to the building's outdoor green space. Share the link by email Sustainability Fact Sheet (PDF) THE PENN DISTRICT Brochure Stacking Plan (PDF)",Office,,,,,,,,https://www.vno.com/office/property/the-farley-building/3313609/landing,2026-07-20T11:52:36Z,,40.751546,-73.995911
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,ENTIRE 8TH FLOOR,61346,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-20T11:52:37Z,,40.75136,-73.99245
